Lp,Periods,Correlation,Methods
3769,5,0.20092011163439738,DARIA-TOPSIS/AVG TOPSIS
3770,5,-0.03213849642421063,DARIA-VIKOR/AVG VIKOR
3771,5,0.9490450026164312,AVG TOPSIS/AVG VIKOR
3772,6,0.8350340136054422,DARIA-TOPSIS/DARIA-VIKOR
3773,6,0.28377376591662307,DARIA-TOPSIS/AVG TOPSIS
3774,6,0.2311398918541776,DARIA-VIKOR/AVG VIKOR
3775,6,0.948216466073609,AVG TOPSIS/AVG VIKOR
3776,7,0.8793171114599686,DARIA-TOPSIS/DARIA-VIKOR
3777,7,-0.2372448979591837,DARIA-TOPSIS/AVG TOPSIS
3778,7,-0.2062401883830456,DARIA-VIKOR/AVG VIKOR
3779,7,0.9307081807081807,AVG TOPSIS/AVG VIKOR
3780,8,0.9363989185417757,DARIA-TOPSIS/DARIA-VIKOR
3781,8,0.1600165707308564,DARIA-TOPSIS/AVG TOPSIS
3782,8,0.22224402581545444,DARIA-VIKOR/AVG VIKOR
3783,8,0.8764826443397872,AVG TOPSIS/AVG VIKOR
3784,9,0.870355834641549,DARIA-TOPSIS/DARIA-VIKOR
3785,9,0.017573696145124718,DARIA-TOPSIS/AVG TOPSIS
3786,9,0.07509157509157505,DARIA-VIKOR/AVG VIKOR
3787,9,0.6655546834118262,AVG TOPSIS/AVG VIKOR
3788,10,0.7059567416710274,DARIA-TOPSIS/DARIA-VIKOR
3789,10,-0.1293171114599685,DARIA-TOPSIS/AVG TOPSIS
3790,10,0.15646258503401356,DARIA-VIKOR/AVG VIKOR
3791,10,0.9101473922902494,AVG TOPSIS/AVG VIKOR
3792,5,0.7904020582592011,DARIA-TOPSIS/DARIA-VIKOR
3793,5,0.4538635967207396,DARIA-TOPSIS/AVG TOPSIS
3794,5,0.3731030873888017,DARIA-VIKOR/AVG VIKOR
3795,5,0.8895866038723181,AVG TOPSIS/AVG VIKOR
3796,6,0.8696145124716553,DARIA-TOPSIS/DARIA-VIKOR
3797,6,0.010814582243153681,DARIA-TOPSIS/AVG TOPSIS
3798,6,0.10542037327751619,DARIA-VIKOR/AVG VIKOR
3799,6,0.9154892726321298,AVG TOPSIS/AVG VIKOR
3800,7,0.8315890458747601,DARIA-TOPSIS/DARIA-VIKOR
3801,7,0.15936246293389156,DARIA-TOPSIS/AVG TOPSIS
3802,7,0.09938077795220657,DARIA-VIKOR/AVG VIKOR
3803,7,0.8836778301064016,AVG TOPSIS/AVG VIKOR
3804,8,0.9247121925693355,DARIA-TOPSIS/DARIA-VIKOR
3805,8,0.08564451421594277,DARIA-TOPSIS/AVG TOPSIS
3806,8,-0.029674690388976188,DARIA-VIKOR/AVG VIKOR
3807,8,0.9500261643118786,AVG TOPSIS/AVG VIKOR
3808,9,0.8816064887493459,DARIA-TOPSIS/DARIA-VIKOR
3809,9,0.48037676609105184,DARIA-TOPSIS/AVG TOPSIS
3810,9,0.30152189080760505,DARIA-VIKOR/AVG VIKOR
3811,9,0.9221611721611722,AVG TOPSIS/AVG VIKOR
3812,10,0.8557038199895343,DARIA-TOPSIS/DARIA-VIKOR
3813,10,-0.3142769928484215,DARIA-TOPSIS/AVG TOPSIS
3814,10,-0.33381301238444094,DARIA-VIKOR/AVG VIKOR
3815,10,0.9079888365602651,AVG TOPSIS/AVG VIKOR
3816,5,0.7158773765916623,DARIA-TOPSIS/DARIA-VIKOR
3817,5,0.4578536542822257,DARIA-TOPSIS/AVG TOPSIS
3818,5,0.24651142508285362,DARIA-VIKOR/AVG VIKOR
3819,5,0.9184109541252399,AVG TOPSIS/AVG VIKOR
3820,6,0.9039115646258503,DARIA-TOPSIS/DARIA-VIKOR
3821,6,0.32751177394034536,DARIA-TOPSIS/AVG TOPSIS
3822,6,0.34192394906680623,DARIA-VIKOR/AVG VIKOR
3823,6,0.8992892028606314,AVG TOPSIS/AVG VIKOR
3824,7,0.8900880865166579,DARIA-TOPSIS/DARIA-VIKOR
3825,7,0.43958224315367167,DARIA-TOPSIS/AVG TOPSIS
3826,7,0.40774899703471135,DARIA-VIKOR/AVG VIKOR
3827,7,0.8954299668585383,AVG TOPSIS/AVG VIKOR
3828,8,0.8526949241234956,DARIA-TOPSIS/DARIA-VIKOR
3829,8,0.07790423861852436,DARIA-TOPSIS/AVG TOPSIS
3830,8,-0.20486656200941922,DARIA-VIKOR/AVG VIKOR
3831,8,0.9068768533054248,AVG TOPSIS/AVG VIKOR
3832,9,0.8753052503052503,DARIA-TOPSIS/DARIA-VIKOR
3833,9,-0.2507195185766615,DARIA-TOPSIS/AVG TOPSIS
3834,9,-0.09554334554334565,DARIA-VIKOR/AVG VIKOR
3835,9,0.9651360544217688,AVG TOPSIS/AVG VIKOR
3836,10,0.8080847723704867,DARIA-TOPSIS/DARIA-VIKOR
3837,10,0.29216814931100643,DARIA-TOPSIS/AVG TOPSIS
3838,10,0.12646084074655506,DARIA-VIKOR/AVG VIKOR
3839,10,0.9549319727891157,AVG TOPSIS/AVG VIKOR
3840,5,0.8708137100994244,DARIA-TOPSIS/DARIA-VIKOR
3841,5,0.4256497470783185,DARIA-TOPSIS/AVG TOPSIS
3842,5,0.23619832548403974,DARIA-VIKOR/AVG VIKOR
3843,5,0.8279914529914529,AVG TOPSIS/AVG VIKOR
3844,6,0.8349467992325135,DARIA-TOPSIS/DARIA-VIKOR
3845,6,0.13777690563404854,DARIA-TOPSIS/AVG TOPSIS
3846,6,0.2956349206349206,DARIA-VIKOR/AVG VIKOR
3847,6,0.9321472178615036,AVG TOPSIS/AVG VIKOR
3848,7,0.8820861678004535,DARIA-TOPSIS/DARIA-VIKOR
3849,7,0.1132696668410954,DARIA-TOPSIS/AVG TOPSIS
3850,7,-0.014935461364032898,DARIA-VIKOR/AVG VIKOR
3851,7,0.9157073085644514,AVG TOPSIS/AVG VIKOR
3852,8,0.898177219605791,DARIA-TOPSIS/DARIA-VIKOR
3853,8,0.1738400488400489,DARIA-TOPSIS/AVG TOPSIS
3854,8,0.15122972265829404,DARIA-VIKOR/AVG VIKOR
3855,8,0.9700200593057736,AVG TOPSIS/AVG VIKOR
3856,9,0.9165358451072737,DARIA-TOPSIS/DARIA-VIKOR
3857,9,0.015567765567765512,DARIA-TOPSIS/AVG TOPSIS
3858,9,0.25558171986743417,DARIA-VIKOR/AVG VIKOR
3859,9,0.9532312925170068,AVG TOPSIS/AVG VIKOR
3860,10,0.8750436071864643,DARIA-TOPSIS/DARIA-VIKOR
3861,10,0.07886359672073961,DARIA-TOPSIS/AVG TOPSIS
3862,10,0.14270451770451775,DARIA-VIKOR/AVG VIKOR
3863,10,0.9140938426652713,AVG TOPSIS/AVG VIKOR
3864,5,0.8955607884179313,DARIA-TOPSIS/DARIA-VIKOR
3865,5,0.25215855572998425,DARIA-TOPSIS/AVG TOPSIS
3866,5,-0.08139281353567074,DARIA-VIKOR/AVG VIKOR
3867,5,0.9174079888365603,AVG TOPSIS/AVG VIKOR
3868,6,0.8105921855921856,DARIA-TOPSIS/DARIA-VIKOR
3869,6,0.6006017791732077,DARIA-TOPSIS/AVG TOPSIS
3870,6,0.49531222745508463,DARIA-VIKOR/AVG VIKOR
3871,6,0.9105834641548928,AVG TOPSIS/AVG VIKOR
3872,7,0.8765262515262515,DARIA-TOPSIS/DARIA-VIKOR
3873,7,0.11307343450200591,DARIA-TOPSIS/AVG TOPSIS
3874,7,-0.10788417931275074,DARIA-VIKOR/AVG VIKOR
3875,7,0.9410212803069946,AVG TOPSIS/AVG VIKOR
3876,8,0.8794697366125938,DARIA-TOPSIS/DARIA-VIKOR
3877,8,0.042735042735042694,DARIA-TOPSIS/AVG TOPSIS
3878,8,-0.08082592011163436,DARIA-VIKOR/AVG VIKOR
3879,8,0.9385792778649922,AVG TOPSIS/AVG VIKOR
3880,9,0.8058171986743415,DARIA-TOPSIS/DARIA-VIKOR
3881,9,0.27511773940345374,DARIA-TOPSIS/AVG TOPSIS
3882,9,0.1371446014303157,DARIA-VIKOR/AVG VIKOR
3883,9,0.9478894121751265,AVG TOPSIS/AVG VIKOR
3884,10,0.8202075702075702,DARIA-TOPSIS/DARIA-VIKOR
3885,10,0.0798665620094191,DARIA-TOPSIS/AVG TOPSIS
3886,10,0.18110064538635973,DARIA-VIKOR/AVG VIKOR
3887,10,0.8823478109192395,AVG TOPSIS/AVG VIKOR
3888,5,0.824808128379557,DARIA-TOPSIS/DARIA-VIKOR
3889,5,0.1334379905808477,DARIA-TOPSIS/AVG TOPSIS
3890,5,0.12622100122100122,DARIA-VIKOR/AVG VIKOR
3891,5,0.929421768707483,AVG TOPSIS/AVG VIKOR
3892,6,0.8811922204779348,DARIA-TOPSIS/DARIA-VIKOR
3893,6,-0.12868480725623588,DARIA-TOPSIS/AVG TOPSIS
3894,6,-0.010247688819117418,DARIA-VIKOR/AVG VIKOR
3895,6,0.9112375719518577,AVG TOPSIS/AVG VIKOR
3896,7,0.9371402407116692,DARIA-TOPSIS/DARIA-VIKOR
3897,7,-0.11241932670504107,DARIA-TOPSIS/AVG TOPSIS
3898,7,-0.1463675213675213,DARIA-VIKOR/AVG VIKOR
3899,7,0.9502660038374324,AVG TOPSIS/AVG VIKOR
3900,8,0.8708355136926565,DARIA-TOPSIS/DARIA-VIKOR
3901,8,-0.17597680097680102,DARIA-TOPSIS/AVG TOPSIS
3902,8,-0.1634179312750741,DARIA-VIKOR/AVG VIKOR
3903,8,0.9535583464154893,AVG TOPSIS/AVG VIKOR
3904,9,0.7831414617128902,DARIA-TOPSIS/DARIA-VIKOR
3905,9,0.009419152276295084,DARIA-TOPSIS/AVG TOPSIS
3906,9,0.11427263212977501,DARIA-VIKOR/AVG VIKOR
3907,9,0.894601430315716,AVG TOPSIS/AVG VIKOR
3908,10,0.8471350078492936,DARIA-TOPSIS/DARIA-VIKOR
3909,10,-0.09687336473050756,DARIA-TOPSIS/AVG TOPSIS
3910,10,-0.10245508459794173,DARIA-VIKOR/AVG VIKOR
3911,10,0.9233385661957091,AVG TOPSIS/AVG VIKOR
3912,5,0.9496555032269318,DARIA-TOPSIS/DARIA-VIKOR
3913,5,0.09377725449154017,DARIA-TOPSIS/AVG TOPSIS
3914,5,0.0789508110936682,DARIA-VIKOR/AVG VIKOR
3915,5,0.7847113204256062,AVG TOPSIS/AVG VIKOR
3916,6,0.9126111983254841,DARIA-TOPSIS/DARIA-VIKOR
3917,6,0.16677568463282744,DARIA-TOPSIS/AVG TOPSIS
3918,6,0.17089656375370665,DARIA-VIKOR/AVG VIKOR
3919,6,0.7255145648002791,AVG TOPSIS/AVG VIKOR
3920,7,0.8585382871097157,DARIA-TOPSIS/DARIA-VIKOR
3921,7,0.40031397174254313,DARIA-TOPSIS/AVG TOPSIS
3922,7,0.44025815454386885,DARIA-VIKOR/AVG VIKOR
3923,7,0.8378248735391592,AVG TOPSIS/AVG VIKOR
3924,8,0.7675082853654283,DARIA-TOPSIS/DARIA-VIKOR
3925,8,-0.12674428745857313,DARIA-TOPSIS/AVG TOPSIS
3926,8,-0.019208965637537156,DARIA-VIKOR/AVG VIKOR
3927,8,0.7631911739054597,AVG TOPSIS/AVG VIKOR
3928,9,0.9417189952904239,DARIA-TOPSIS/DARIA-VIKOR
3929,9,0.07171201814058958,DARIA-TOPSIS/AVG TOPSIS
3930,9,-0.010073260073260037,DARIA-VIKOR/AVG VIKOR
3931,9,0.922270190127333,AVG TOPSIS/AVG VIKOR
3932,10,0.7874367695796267,DARIA-TOPSIS/DARIA-VIKOR
3933,10,0.22073957788243503,DARIA-TOPSIS/AVG TOPSIS
3934,10,0.43927699284842137,DARIA-VIKOR/AVG VIKOR
3935,10,0.8323957788243502,AVG TOPSIS/AVG VIKOR
3936,5,0.6731423338566196,DARIA-TOPSIS/DARIA-VIKOR
3937,5,0.3033751962323391,DARIA-TOPSIS/AVG TOPSIS
3938,5,0.001657073085644556,DARIA-VIKOR/AVG VIKOR
3939,5,0.9289856968428397,AVG TOPSIS/AVG VIKOR
3940,6,0.8544610151753009,DARIA-TOPSIS/DARIA-VIKOR
3941,6,-0.06647915576487007,DARIA-TOPSIS/AVG TOPSIS
3942,6,-0.008503401360544283,DARIA-VIKOR/AVG VIKOR
3943,6,0.9327795220652364,AVG TOPSIS/AVG VIKOR
3944,7,0.7262340833769405,DARIA-TOPSIS/DARIA-VIKOR
3945,7,0.006889935461364072,DARIA-TOPSIS/AVG TOPSIS
3946,7,0.13697017268445844,DARIA-VIKOR/AVG VIKOR
3947,7,0.9091662305948021,AVG TOPSIS/AVG VIKOR
3948,8,0.9662044304901448,DARIA-TOPSIS/DARIA-VIKOR
3949,8,0.12866300366300365,DARIA-TOPSIS/AVG TOPSIS
3950,8,0.30470521541950113,DARIA-VIKOR/AVG VIKOR
3951,8,0.7943049014477586,AVG TOPSIS/AVG VIKOR
3952,9,0.8569248212105355,DARIA-TOPSIS/DARIA-VIKOR
3953,9,0.38387406244549105,DARIA-TOPSIS/AVG TOPSIS
3954,9,0.3112026862026862,DARIA-VIKOR/AVG VIKOR
3955,9,0.9483690912262341,AVG TOPSIS/AVG VIKOR
3956,10,0.8616998081283795,DARIA-TOPSIS/DARIA-VIKOR
3957,10,0.2740929705215419,DARIA-TOPSIS/AVG TOPSIS
3958,10,0.09898831327402757,DARIA-VIKOR/AVG VIKOR
3959,10,0.8243720565149136,AVG TOPSIS/AVG VIKOR
3960,5,0.8700505843362987,DARIA-TOPSIS/DARIA-VIKOR
3961,5,0.3709663352520496,DARIA-TOPSIS/AVG TOPSIS
3962,5,0.21681493110064542,DARIA-VIKOR/AVG VIKOR
3963,5,0.9284624106052678,AVG TOPSIS/AVG VIKOR
3964,6,0.835143031571603,DARIA-TOPSIS/DARIA-VIKOR
3965,6,0.6430969823826966,DARIA-TOPSIS/AVG TOPSIS
3966,6,0.3848552241409384,DARIA-VIKOR/AVG VIKOR
3967,6,0.9430490144775859,AVG TOPSIS/AVG VIKOR
3968,7,0.8466335252049537,DARIA-TOPSIS/DARIA-VIKOR
3969,7,0.3517355660212803,DARIA-TOPSIS/AVG TOPSIS
3970,7,0.40914442700156983,DARIA-VIKOR/AVG VIKOR
3971,7,0.9628248735391592,AVG TOPSIS/AVG VIKOR
3972,8,0.6377114948543521,DARIA-TOPSIS/DARIA-VIKOR
3973,8,0.43705302633874066,DARIA-TOPSIS/AVG TOPSIS
3974,8,0.3095674167102739,DARIA-VIKOR/AVG VIKOR
3975,8,0.9367695796267225,AVG TOPSIS/AVG VIKOR
3976,9,0.7940432583289726,DARIA-TOPSIS/DARIA-VIKOR
3977,9,0.009746206174777616,DARIA-TOPSIS/AVG TOPSIS
3978,9,0.2488008023722309,DARIA-VIKOR/AVG VIKOR
3979,9,0.9407160300017443,AVG TOPSIS/AVG VIKOR
3980,10,0.8654718297575441,DARIA-TOPSIS/DARIA-VIKOR
3981,10,0.11961451247165533,DARIA-TOPSIS/AVG TOPSIS
3982,10,0.16599075527646956,DARIA-VIKOR/AVG VIKOR
3983,10,0.9302939124367696,AVG TOPSIS/AVG VIKOR
3984,5,0.7285670678527821,DARIA-TOPSIS/DARIA-VIKOR
3985,5,-0.14359846502703655,DARIA-TOPSIS/AVG TOPSIS
3986,5,0.13454997383568812,DARIA-VIKOR/AVG VIKOR
3987,5,0.9102128030699459,AVG TOPSIS/AVG VIKOR
3988,6,0.8219736612593755,DARIA-TOPSIS/DARIA-VIKOR
3989,6,-0.11647479504622371,DARIA-TOPSIS/AVG TOPSIS
3990,6,0.11063143206000348,DARIA-VIKOR/AVG VIKOR
3991,6,0.8792517006802721,AVG TOPSIS/AVG VIKOR
3992,7,0.949284842141985,DARIA-TOPSIS/DARIA-VIKOR
3993,7,0.5893947322518751,DARIA-TOPSIS/AVG TOPSIS
3994,7,0.5456131170416885,DARIA-VIKOR/AVG VIKOR
3995,7,0.9300976800976801,AVG TOPSIS/AVG VIKOR
3996,8,0.8771803593232165,DARIA-TOPSIS/DARIA-VIKOR
3997,8,0.633743240886098,DARIA-TOPSIS/AVG TOPSIS
3998,8,0.5091139019710449,DARIA-VIKOR/AVG VIKOR
3999,8,0.8998778998778999,AVG TOPSIS/AVG VIKOR
4000,9,0.8580804116518402,DARIA-TOPSIS/DARIA-VIKOR
4001,9,0.2411695447409733,DARIA-TOPSIS/AVG TOPSIS
4002,9,0.2128684807256236,DARIA-VIKOR/AVG VIKOR
4003,9,0.8357535321821036,AVG TOPSIS/AVG VIKOR
4004,10,0.8877332984475842,DARIA-TOPSIS/DARIA-VIKOR
4005,10,0.007478632478632452,DARIA-TOPSIS/AVG TOPSIS
4006,10,0.06194400837257985,DARIA-VIKOR/AVG VIKOR
4007,10,0.7311834990406418,AVG TOPSIS/AVG VIKOR
4008,5,0.8258547008547008,DARIA-TOPSIS/DARIA-VIKOR
4009,5,0.2027516134658992,DARIA-TOPSIS/AVG TOPSIS
4010,5,0.01790075004360714,DARIA-VIKOR/AVG VIKOR
4011,5,0.8498604570033141,AVG TOPSIS/AVG VIKOR
4012,6,0.9201770451770452,DARIA-TOPSIS/DARIA-VIKOR
4013,6,0.2794130472701901,DARIA-TOPSIS/AVG TOPSIS
4014,6,0.18642072213500782,DARIA-VIKOR/AVG VIKOR
4015,6,0.8997470783185069,AVG TOPSIS/AVG VIKOR
4016,7,0.8415968951683237,DARIA-TOPSIS/DARIA-VIKOR
4017,7,0.27130211058782483,DARIA-TOPSIS/AVG TOPSIS
4018,7,-0.06586865515436946,DARIA-VIKOR/AVG VIKOR
4019,7,0.7354133961276819,AVG TOPSIS/AVG VIKOR
4020,8,0.7681623931623931,DARIA-TOPSIS/DARIA-VIKOR
4021,8,0.2819858712715856,DARIA-TOPSIS/AVG TOPSIS
4022,8,0.2541208791208791,DARIA-VIKOR/AVG VIKOR
4023,8,0.8979591836734694,AVG TOPSIS/AVG VIKOR
4024,9,0.8368219082504796,DARIA-TOPSIS/DARIA-VIKOR
4025,9,-0.07284580498866222,DARIA-TOPSIS/AVG TOPSIS
4026,9,-0.009375545089830739,DARIA-VIKOR/AVG VIKOR
4027,9,0.8934240362811792,AVG TOPSIS/AVG VIKOR
4028,10,0.9237528344671202,DARIA-TOPSIS/DARIA-VIKOR
4029,10,-0.04345456131170411,DARIA-TOPSIS/AVG TOPSIS
4030,10,0.132020757020757,DARIA-VIKOR/AVG VIKOR
4031,10,0.834619745334031,AVG TOPSIS/AVG VIKOR
4032,5,0.9036935286935287,DARIA-TOPSIS/DARIA-VIKOR
4033,5,0.29471916971916967,DARIA-TOPSIS/AVG TOPSIS
4034,5,0.22065236350950634,DARIA-VIKOR/AVG VIKOR
4035,5,0.9089481946624803,AVG TOPSIS/AVG VIKOR
4036,6,0.829059829059829,DARIA-TOPSIS/DARIA-VIKOR
4037,6,-0.23482469911041348,DARIA-TOPSIS/AVG TOPSIS
4038,6,0.18873190301761733,DARIA-VIKOR/AVG VIKOR
4039,6,0.918171114599686,AVG TOPSIS/AVG VIKOR
4040,7,0.9212672248386534,DARIA-TOPSIS/DARIA-VIKOR
4041,7,0.3144950287807431,DARIA-TOPSIS/AVG TOPSIS
4042,7,0.10129949415663697,DARIA-VIKOR/AVG VIKOR
4043,7,0.8417931275074132,AVG TOPSIS/AVG VIKOR
4044,8,0.9305773591487877,DARIA-TOPSIS/DARIA-VIKOR
4045,8,0.2285234606663178,DARIA-TOPSIS/AVG TOPSIS
4046,8,0.03248735391592539,DARIA-VIKOR/AVG VIKOR
4047,8,0.9544740973312402,AVG TOPSIS/AVG VIKOR
4048,9,0.675191871620443,DARIA-TOPSIS/DARIA-VIKOR
4049,9,-0.08701814058956914,DARIA-TOPSIS/AVG TOPSIS
4050,9,0.09783272283272282,DARIA-VIKOR/AVG VIKOR
4051,9,0.9110849467992326,AVG TOPSIS/AVG VIKOR
4052,10,0.7924297924297924,DARIA-TOPSIS/DARIA-VIKOR
4053,10,0.3977629513343799,DARIA-TOPSIS/AVG TOPSIS
4054,10,0.2773635095063667,DARIA-VIKOR/AVG VIKOR
4055,10,0.8719911041339613,AVG TOPSIS/AVG VIKOR
4056,5,0.6996118960404675,DARIA-TOPSIS/DARIA-VIKOR
4057,5,0.17881126809698233,DARIA-TOPSIS/AVG TOPSIS
4058,5,0.18221262864120003,DARIA-VIKOR/AVG VIKOR
4059,5,0.9495682888540031,AVG TOPSIS/AVG VIKOR
4060,6,0.7487789987789988,DARIA-TOPSIS/DARIA-VIKOR
4061,6,-0.06883394383394381,DARIA-TOPSIS/AVG TOPSIS
4062,6,0.05208878423164143,DARIA-VIKOR/AVG VIKOR
4063,6,0.8058171986743415,AVG TOPSIS/AVG VIKOR
4064,7,0.8710971568114425,DARIA-TOPSIS/DARIA-VIKOR
4065,7,0.48050758765044477,DARIA-TOPSIS/AVG TOPSIS
4066,7,0.30200156985871274,DARIA-VIKOR/AVG VIKOR
4067,7,0.8794479330193616,AVG TOPSIS/AVG VIKOR
4068,8,0.8784667713239142,DARIA-TOPSIS/DARIA-VIKOR
4069,8,0.3273373451944881,DARIA-TOPSIS/AVG TOPSIS
4070,8,0.6031746031746033,DARIA-VIKOR/AVG VIKOR
4071,8,0.9539726146869004,AVG TOPSIS/AVG VIKOR
4072,9,0.7582417582417582,DARIA-TOPSIS/DARIA-VIKOR
4073,9,0.028562707134135668,DARIA-TOPSIS/AVG TOPSIS
4074,9,0.04149223792080936,DARIA-VIKOR/AVG VIKOR
4075,9,0.9201770451770452,AVG TOPSIS/AVG VIKOR
4076,10,0.8640982033839176,DARIA-TOPSIS/DARIA-VIKOR
4077,10,0.16660125588697017,DARIA-TOPSIS/AVG TOPSIS
4078,10,0.08187249258677831,DARIA-VIKOR/AVG VIKOR
4079,10,0.9274594453165882,AVG TOPSIS/AVG VIKOR
4080,5,0.9252354788069074,DARIA-TOPSIS/DARIA-VIKOR
4081,5,0.4621489621489622,DARIA-TOPSIS/AVG TOPSIS
4082,5,0.3536542822257108,DARIA-VIKOR/AVG VIKOR
4083,5,0.9480420373277516,AVG TOPSIS/AVG VIKOR
4084,6,0.834227280655852,DARIA-TOPSIS/DARIA-VIKOR
4085,6,-0.16278562707134125,DARIA-TOPSIS/AVG TOPSIS
4086,6,-0.34776731205302625,DARIA-VIKOR/AVG VIKOR
4087,6,0.9279173207744636,AVG TOPSIS/AVG VIKOR
4088,7,0.7325789290075004,DARIA-TOPSIS/DARIA-VIKOR
4089,7,0.09523809523809523,DARIA-TOPSIS/AVG TOPSIS
4090,7,0.17813535670678526,DARIA-VIKOR/AVG VIKOR
4091,7,0.9324088609802895,AVG TOPSIS/AVG VIKOR
4092,8,0.8805599162742019,DARIA-TOPSIS/DARIA-VIKOR
4093,8,0.2329495900924472,DARIA-TOPSIS/AVG TOPSIS
4094,8,0.09879208093493808,DARIA-VIKOR/AVG VIKOR
4095,8,0.8503837432408861,AVG TOPSIS/AVG VIKOR
4096,9,0.9191086691086691,DARIA-TOPSIS/DARIA-VIKOR
4097,9,0.06735129949415664,DARIA-TOPSIS/AVG TOPSIS
4098,9,0.04201552415838128,DARIA-VIKOR/AVG VIKOR
4099,9,0.7489098203383917,AVG TOPSIS/AVG VIKOR
4100,10,0.8817373103087389,DARIA-TOPSIS/DARIA-VIKOR
4101,10,-0.2568027210884354,DARIA-TOPSIS/AVG TOPSIS
4102,10,-0.19184981684981683,DARIA-VIKOR/AVG VIKOR
4103,10,0.9600994243851386,AVG TOPSIS/AVG VIKOR
4104,5,0.7659166230594802,DARIA-TOPSIS/DARIA-VIKOR
4105,5,-0.008067329495900832,DARIA-TOPSIS/AVG TOPSIS
4106,5,-0.05036630036630041,DARIA-VIKOR/AVG VIKOR
4107,5,0.8657770800627944,AVG TOPSIS/AVG VIKOR
4108,6,0.8363640327926042,DARIA-TOPSIS/DARIA-VIKOR
4109,6,-0.07953950811093669,DARIA-TOPSIS/AVG TOPSIS
4110,6,-0.03375196232339084,DARIA-VIKOR/AVG VIKOR
4111,6,0.9554770626199197,AVG TOPSIS/AVG VIKOR
4112,7,0.7823347287633002,DARIA-TOPSIS/DARIA-VIKOR
4113,7,0.1634179312750741,DARIA-TOPSIS/AVG TOPSIS
4114,7,0.05228501657073081,DARIA-VIKOR/AVG VIKOR
4115,7,0.880429094714809,AVG TOPSIS/AVG VIKOR
4116,8,0.9147915576487005,DARIA-TOPSIS/DARIA-VIKOR
4117,8,0.2542298970870399,DARIA-TOPSIS/AVG TOPSIS
4118,8,0.2354570033141462,DARIA-VIKOR/AVG VIKOR
4119,8,0.8161521018663875,AVG TOPSIS/AVG VIKOR
4120,9,0.8621140763997907,DARIA-TOPSIS/DARIA-VIKOR
4121,9,-0.16657945229373805,DARIA-TOPSIS/AVG TOPSIS
4122,9,-0.23268794697366135,DARIA-VIKOR/AVG VIKOR
4123,9,0.9622143729286586,AVG TOPSIS/AVG VIKOR
4124,10,0.908904587476016,DARIA-TOPSIS/DARIA-VIKOR
4125,10,0.19143554857840572,DARIA-TOPSIS/AVG TOPSIS
4126,10,0.11180882609454035,DARIA-VIKOR/AVG VIKOR
4127,10,0.9128946450375022,AVG TOPSIS/AVG VIKOR
4128,5,0.7761643118785976,DARIA-TOPSIS/DARIA-VIKOR
4129,5,0.04020582592011168,DARIA-TOPSIS/AVG TOPSIS
4130,5,0.048709227280655853,DARIA-VIKOR/AVG VIKOR
4131,5,0.938949938949939,AVG TOPSIS/AVG VIKOR
4132,6,0.7852346066631781,DARIA-TOPSIS/DARIA-VIKOR
4133,6,0.34397348683062967,DARIA-TOPSIS/AVG TOPSIS
4134,6,0.3735173556602128,DARIA-VIKOR/AVG VIKOR
4135,6,0.8721655328798186,AVG TOPSIS/AVG VIKOR
4136,7,0.9312532705389849,DARIA-TOPSIS/DARIA-VIKOR
4137,7,0.23598028955171813,DARIA-TOPSIS/AVG TOPSIS
4138,7,0.24707831850688988,DARIA-VIKOR/AVG VIKOR
4139,7,0.9414355485784057,AVG TOPSIS/AVG VIKOR
4140,8,0.9702380952380952,DARIA-TOPSIS/DARIA-VIKOR
4141,8,0.22616867259724405,DARIA-TOPSIS/AVG TOPSIS
4142,8,0.28146258503401356,DARIA-VIKOR/AVG VIKOR
4143,8,0.9647435897435898,AVG TOPSIS/AVG VIKOR
4144,9,0.7739185417756846,DARIA-TOPSIS/DARIA-VIKOR
4145,9,-0.005995988138845387,DARIA-TOPSIS/AVG TOPSIS
4146,9,0.09665532879818595,DARIA-VIKOR/AVG VIKOR
4147,9,0.9738792953078668,AVG TOPSIS/AVG VIKOR
4148,10,0.900292168149311,DARIA-TOPSIS/DARIA-VIKOR
4149,10,0.5555119483690912,DARIA-TOPSIS/AVG TOPSIS
4150,10,0.5963500784929356,DARIA-VIKOR/AVG VIKOR
4151,10,0.9074001395429967,AVG TOPSIS/AVG VIKOR
4152,5,0.7400139542996687,DARIA-TOPSIS/DARIA-VIKOR
4153,5,0.4964678178963893,DARIA-TOPSIS/AVG TOPSIS
4154,5,0.20198848770277344,DARIA-VIKOR/AVG VIKOR
4155,5,0.9346764346764347,AVG TOPSIS/AVG VIKOR
4156,6,0.8504491540205826,DARIA-TOPSIS/DARIA-VIKOR
4157,6,0.22584161869876151,DARIA-TOPSIS/AVG TOPSIS
4158,6,0.20035321821036112,DARIA-VIKOR/AVG VIKOR
4159,6,0.9183891505320076,AVG TOPSIS/AVG VIKOR
4160,7,0.8595412523983953,DARIA-TOPSIS/DARIA-VIKOR
4161,7,0.24193267050409906,DARIA-TOPSIS/AVG TOPSIS
4162,7,0.14802459445316585,DARIA-VIKOR/AVG VIKOR
4163,7,0.9629120879120879,AVG TOPSIS/AVG VIKOR
4164,8,0.9516614338042909,DARIA-TOPSIS/DARIA-VIKOR
4165,8,0.193332461189604,DARIA-TOPSIS/AVG TOPSIS
4166,8,0.12170765742194312,DARIA-VIKOR/AVG VIKOR
