Lp,Criteria,Correlation,Methods
16821,32,0.3192482121053549,DARIA-TOPSIS/AVG TOPSIS
16822,32,0.08435810221524509,DARIA-VIKOR/AVG VIKOR
16823,32,0.9263256584685156,AVG TOPSIS/AVG VIKOR
16824,6,0.9587257980115123,DARIA-TOPSIS/DARIA-VIKOR
16825,6,0.0064538635967207325,DARIA-TOPSIS/AVG TOPSIS
16826,6,-0.01133786848072571,DARIA-VIKOR/AVG VIKOR
16827,6,0.8753270538984825,AVG TOPSIS/AVG VIKOR
16828,8,0.8462410605267748,DARIA-TOPSIS/DARIA-VIKOR
16829,8,0.06397174254317106,DARIA-TOPSIS/AVG TOPSIS
16830,8,0.061660561660561664,DARIA-VIKOR/AVG VIKOR
16831,8,0.8350994243851386,AVG TOPSIS/AVG VIKOR
16832,10,0.7448979591836735,DARIA-TOPSIS/DARIA-VIKOR
16833,10,-0.18631170416884713,DARIA-TOPSIS/AVG TOPSIS
16834,10,-0.47036891679748827,DARIA-VIKOR/AVG VIKOR
16835,10,0.9318201639630211,AVG TOPSIS/AVG VIKOR
16836,16,0.8760683760683761,DARIA-TOPSIS/DARIA-VIKOR
16837,16,0.05298273155416011,DARIA-TOPSIS/AVG TOPSIS
16838,16,0.039747950462236226,DARIA-VIKOR/AVG VIKOR
16839,16,0.7965942787371358,AVG TOPSIS/AVG VIKOR
16840,24,0.7431536717251003,DARIA-TOPSIS/DARIA-VIKOR
16841,24,0.16832373975231119,DARIA-TOPSIS/AVG TOPSIS
16842,24,0.10587824873539164,DARIA-VIKOR/AVG VIKOR
16843,24,0.8495334031048316,AVG TOPSIS/AVG VIKOR
16844,32,0.72935199720914,DARIA-TOPSIS/DARIA-VIKOR
16845,32,0.11974533403104837,DARIA-TOPSIS/AVG TOPSIS
16846,32,0.28885400313971743,DARIA-VIKOR/AVG VIKOR
16847,32,0.8686769579626723,AVG TOPSIS/AVG VIKOR
16848,6,0.935374149659864,DARIA-TOPSIS/DARIA-VIKOR
16849,6,0.29027123669980814,DARIA-TOPSIS/AVG TOPSIS
16850,6,0.36159079016221873,DARIA-VIKOR/AVG VIKOR
16851,6,0.8734519448805163,AVG TOPSIS/AVG VIKOR
16852,8,0.8956261991976278,DARIA-TOPSIS/DARIA-VIKOR
16853,8,0.3492935635792779,DARIA-TOPSIS/AVG TOPSIS
16854,8,0.2000479679051108,DARIA-VIKOR/AVG VIKOR
16855,8,0.9311224489795918,AVG TOPSIS/AVG VIKOR
16856,10,0.855921855921856,DARIA-TOPSIS/DARIA-VIKOR
16857,10,0.3138191173905459,DARIA-TOPSIS/AVG TOPSIS
16858,10,0.29508983080411655,DARIA-VIKOR/AVG VIKOR
16859,10,0.9202642595499738,AVG TOPSIS/AVG VIKOR
16860,16,0.7409515088086517,DARIA-TOPSIS/DARIA-VIKOR
16861,16,0.21764346764346765,DARIA-TOPSIS/AVG TOPSIS
16862,16,0.10147392290249435,DARIA-VIKOR/AVG VIKOR
16863,16,0.9172771672771672,AVG TOPSIS/AVG VIKOR
16864,24,0.8066021280306994,DARIA-TOPSIS/DARIA-VIKOR
16865,24,0.03730594802023368,DARIA-TOPSIS/AVG TOPSIS
16866,24,-0.21134222919937207,DARIA-VIKOR/AVG VIKOR
16867,24,0.8862724577010291,AVG TOPSIS/AVG VIKOR
16868,32,0.7024899703471132,DARIA-TOPSIS/DARIA-VIKOR
16869,32,0.03093929879644164,DARIA-TOPSIS/AVG TOPSIS
16870,32,-0.18125327053898488,DARIA-VIKOR/AVG VIKOR
16871,32,0.9056558520844236,AVG TOPSIS/AVG VIKOR
16872,6,0.8998124890982033,DARIA-TOPSIS/DARIA-VIKOR
16873,6,0.10899616256759115,DARIA-TOPSIS/AVG TOPSIS
16874,6,0.2290249433106576,DARIA-VIKOR/AVG VIKOR
16875,6,0.9541252398395256,AVG TOPSIS/AVG VIKOR
16876,8,0.7699066806209663,DARIA-TOPSIS/DARIA-VIKOR
16877,8,0.2415838130123844,DARIA-TOPSIS/AVG TOPSIS
16878,8,0.35670678527821387,DARIA-VIKOR/AVG VIKOR
16879,8,0.9362244897959183,AVG TOPSIS/AVG VIKOR
16880,10,0.9390371533228676,DARIA-TOPSIS/DARIA-VIKOR
16881,10,-0.043236525379382496,DARIA-TOPSIS/AVG TOPSIS
16882,10,-0.3406811442525728,DARIA-VIKOR/AVG VIKOR
16883,10,0.8651883830455259,AVG TOPSIS/AVG VIKOR
16884,16,0.5485129949415664,DARIA-TOPSIS/DARIA-VIKOR
16885,16,0.2828362114076399,DARIA-TOPSIS/AVG TOPSIS
16886,16,0.15777080062794346,DARIA-VIKOR/AVG VIKOR
16887,16,0.8482469911041339,AVG TOPSIS/AVG VIKOR
16888,24,0.5871489621489622,DARIA-TOPSIS/DARIA-VIKOR
16889,24,0.16139019710448277,DARIA-TOPSIS/AVG TOPSIS
16890,24,0.06955346241060523,DARIA-VIKOR/AVG VIKOR
16891,24,0.6891243676957963,AVG TOPSIS/AVG VIKOR
16892,32,0.7653497296354439,DARIA-TOPSIS/DARIA-VIKOR
16893,32,0.16446450375021804,DARIA-TOPSIS/AVG TOPSIS
16894,32,0.20685068899354608,DARIA-VIKOR/AVG VIKOR
16895,32,0.9022326879469736,AVG TOPSIS/AVG VIKOR
16896,6,0.8502093144950288,DARIA-TOPSIS/DARIA-VIKOR
16897,6,0.45218472004186294,DARIA-TOPSIS/AVG TOPSIS
16898,6,0.4944618873190302,DARIA-VIKOR/AVG VIKOR
16899,6,0.9124367695796267,AVG TOPSIS/AVG VIKOR
16900,8,0.9121097156811443,DARIA-TOPSIS/DARIA-VIKOR
16901,8,0.4539290075004361,DARIA-TOPSIS/AVG TOPSIS
16902,8,0.28617216117216115,DARIA-VIKOR/AVG VIKOR
16903,8,0.8998342926914356,AVG TOPSIS/AVG VIKOR
16904,10,0.9115646258503401,DARIA-TOPSIS/DARIA-VIKOR
16905,10,0.11538461538461542,DARIA-TOPSIS/AVG TOPSIS
16906,10,-0.006955346241060534,DARIA-VIKOR/AVG VIKOR
16907,10,0.8984824699110413,AVG TOPSIS/AVG VIKOR
16908,16,0.8229984301412873,DARIA-TOPSIS/DARIA-VIKOR
16909,16,0.13949938949938945,DARIA-TOPSIS/AVG TOPSIS
16910,16,0.1652276295133438,DARIA-VIKOR/AVG VIKOR
16911,16,0.9376199197627769,AVG TOPSIS/AVG VIKOR
16912,24,0.8835906157334729,DARIA-TOPSIS/DARIA-VIKOR
16913,24,0.23096546310832022,DARIA-TOPSIS/AVG TOPSIS
16914,24,0.14442700156985866,DARIA-VIKOR/AVG VIKOR
16915,24,0.7298970870399442,AVG TOPSIS/AVG VIKOR
16916,32,0.7732644339787197,DARIA-TOPSIS/DARIA-VIKOR
16917,32,0.27895517181231466,DARIA-TOPSIS/AVG TOPSIS
16918,32,-0.007020757020756996,DARIA-VIKOR/AVG VIKOR
16919,32,0.8971088435374149,AVG TOPSIS/AVG VIKOR
16920,6,0.8953863596720739,DARIA-TOPSIS/DARIA-VIKOR
16921,6,-0.021869004011861204,DARIA-TOPSIS/AVG TOPSIS
16922,6,-0.0064538635967208435,DARIA-VIKOR/AVG VIKOR
16923,6,0.9489577882435025,AVG TOPSIS/AVG VIKOR
16924,8,0.7748342926914356,DARIA-TOPSIS/DARIA-VIKOR
16925,8,0.22429356357927788,DARIA-TOPSIS/AVG TOPSIS
16926,8,0.11773940345368916,DARIA-VIKOR/AVG VIKOR
16927,8,0.9330847723704867,AVG TOPSIS/AVG VIKOR
16928,10,0.9177132391418106,DARIA-TOPSIS/DARIA-VIKOR
16929,10,0.0890894819466248,DARIA-TOPSIS/AVG TOPSIS
16930,10,0.08102215245072386,DARIA-VIKOR/AVG VIKOR
16931,10,0.8279042386185244,AVG TOPSIS/AVG VIKOR
16932,16,0.8108974358974359,DARIA-TOPSIS/DARIA-VIKOR
16933,16,0.07088348159776736,DARIA-TOPSIS/AVG TOPSIS
16934,16,0.05651491365777084,DARIA-VIKOR/AVG VIKOR
16935,16,0.9263692656549799,AVG TOPSIS/AVG VIKOR
16936,24,0.927306820163963,DARIA-TOPSIS/DARIA-VIKOR
16937,24,-0.3350776207919066,DARIA-TOPSIS/AVG TOPSIS
16938,24,-0.2858015000872143,DARIA-VIKOR/AVG VIKOR
16939,24,0.7558869701726845,AVG TOPSIS/AVG VIKOR
16940,32,0.7990798883656026,DARIA-TOPSIS/DARIA-VIKOR
16941,32,0.08328972614686903,DARIA-TOPSIS/AVG TOPSIS
16942,32,0.2591575091575091,DARIA-VIKOR/AVG VIKOR
16943,32,0.8568812140240711,AVG TOPSIS/AVG VIKOR
16944,6,0.8968035932321646,DARIA-TOPSIS/DARIA-VIKOR
16945,6,0.5448499912785627,DARIA-TOPSIS/AVG TOPSIS
16946,6,0.44897959183673475,DARIA-VIKOR/AVG VIKOR
16947,6,0.9680577359148788,AVG TOPSIS/AVG VIKOR
16948,8,0.8768751090179662,DARIA-TOPSIS/DARIA-VIKOR
16949,8,0.2505014826443398,DARIA-TOPSIS/AVG TOPSIS
16950,8,0.10036193964765394,DARIA-VIKOR/AVG VIKOR
16951,8,0.9473661259375545,AVG TOPSIS/AVG VIKOR
16952,10,0.9210709924995639,DARIA-TOPSIS/DARIA-VIKOR
16953,10,0.3242630385487528,DARIA-TOPSIS/AVG TOPSIS
16954,10,0.36159079016221873,DARIA-VIKOR/AVG VIKOR
16955,10,0.7643249607535322,AVG TOPSIS/AVG VIKOR
16956,16,0.842556253270539,DARIA-TOPSIS/DARIA-VIKOR
16957,16,0.5420155241583813,DARIA-TOPSIS/AVG TOPSIS
16958,16,0.5143031571603001,DARIA-VIKOR/AVG VIKOR
16959,16,0.7914922379208094,AVG TOPSIS/AVG VIKOR
16960,24,0.7053244374672947,DARIA-TOPSIS/DARIA-VIKOR
16961,24,0.09050671550671552,DARIA-TOPSIS/AVG TOPSIS
16962,24,-0.23558782487353924,DARIA-VIKOR/AVG VIKOR
16963,24,0.7692525728240014,AVG TOPSIS/AVG VIKOR
16964,32,0.8857491714634572,DARIA-TOPSIS/DARIA-VIKOR
16965,32,0.39632391418105706,DARIA-TOPSIS/AVG TOPSIS
16966,32,0.46934414791557644,DARIA-VIKOR/AVG VIKOR
16967,32,0.8344235129949416,AVG TOPSIS/AVG VIKOR
16968,6,0.900946275946276,DARIA-TOPSIS/DARIA-VIKOR
16969,6,0.42251002965288675,DARIA-TOPSIS/AVG TOPSIS
16970,6,0.4312968777254491,DARIA-VIKOR/AVG VIKOR
16971,6,0.897523111808826,AVG TOPSIS/AVG VIKOR
16972,8,0.7909907552764696,DARIA-TOPSIS/DARIA-VIKOR
16973,8,0.5516527123669981,DARIA-TOPSIS/AVG TOPSIS
16974,8,0.41398482469911047,DARIA-VIKOR/AVG VIKOR
16975,8,0.854090354090354,AVG TOPSIS/AVG VIKOR
16976,10,0.8403322867608582,DARIA-TOPSIS/DARIA-VIKOR
16977,10,0.09833420547706262,DARIA-TOPSIS/AVG TOPSIS
16978,10,0.0694226408512123,DARIA-VIKOR/AVG VIKOR
16979,10,0.8480725623582767,AVG TOPSIS/AVG VIKOR
16980,16,0.8894557823129252,DARIA-TOPSIS/DARIA-VIKOR
16981,16,0.3692002442002442,DARIA-TOPSIS/AVG TOPSIS
16982,16,0.3032661782661783,DARIA-VIKOR/AVG VIKOR
16983,16,0.9108233036804465,AVG TOPSIS/AVG VIKOR
16984,24,0.5556427699284843,DARIA-TOPSIS/DARIA-VIKOR
16985,24,0.15125152625152627,DARIA-TOPSIS/AVG TOPSIS
16986,24,0.2779085993371707,DARIA-VIKOR/AVG VIKOR
16987,24,0.9336298622012907,AVG TOPSIS/AVG VIKOR
16988,32,0.7490188383045526,DARIA-TOPSIS/DARIA-VIKOR
16989,32,0.3188339438339438,DARIA-TOPSIS/AVG TOPSIS
16990,32,0.13531309959881388,DARIA-VIKOR/AVG VIKOR
16991,32,0.9120443049014477,AVG TOPSIS/AVG VIKOR
16992,6,0.9173425780568638,DARIA-TOPSIS/DARIA-VIKOR
16993,6,0.3632696668410954,DARIA-TOPSIS/AVG TOPSIS
16994,6,0.32849293563579274,DARIA-VIKOR/AVG VIKOR
16995,6,0.9665096807953951,AVG TOPSIS/AVG VIKOR
16996,8,0.6367303331589046,DARIA-TOPSIS/DARIA-VIKOR
16997,8,-0.3800148264433978,DARIA-TOPSIS/AVG TOPSIS
16998,8,-0.04890545961974535,DARIA-VIKOR/AVG VIKOR
16999,8,0.8938165009593582,AVG TOPSIS/AVG VIKOR
17000,10,0.7166623059480202,DARIA-TOPSIS/DARIA-VIKOR
17001,10,-0.1062271062271063,DARIA-TOPSIS/AVG TOPSIS
17002,10,0.08400924472353044,DARIA-VIKOR/AVG VIKOR
17003,10,0.8674995639281353,AVG TOPSIS/AVG VIKOR
17004,16,0.7667669631955346,DARIA-TOPSIS/DARIA-VIKOR
17005,16,0.16315628815628813,DARIA-TOPSIS/AVG TOPSIS
17006,16,-0.07533141461712889,DARIA-VIKOR/AVG VIKOR
17007,16,0.781658817373103,AVG TOPSIS/AVG VIKOR
17008,24,0.6866169544740973,DARIA-TOPSIS/DARIA-VIKOR
17009,24,0.5961538461538461,DARIA-TOPSIS/AVG TOPSIS
17010,24,-0.10629251700680276,DARIA-VIKOR/AVG VIKOR
17011,24,0.802306820163963,AVG TOPSIS/AVG VIKOR
17012,32,0.76853305424734,DARIA-TOPSIS/DARIA-VIKOR
17013,32,0.2350645386359672,DARIA-TOPSIS/AVG TOPSIS
17014,32,0.25987702773417054,DARIA-VIKOR/AVG VIKOR
17015,32,0.8824568288854003,AVG TOPSIS/AVG VIKOR
17016,6,0.8582112332112333,DARIA-TOPSIS/DARIA-VIKOR
17017,6,0.3216030001744288,DARIA-TOPSIS/AVG TOPSIS
17018,6,0.2967687074829932,DARIA-VIKOR/AVG VIKOR
17019,6,0.8919849991278562,AVG TOPSIS/AVG VIKOR
17020,8,0.7765349729635445,DARIA-TOPSIS/DARIA-VIKOR
17021,8,0.31316500959358107,DARIA-TOPSIS/AVG TOPSIS
17022,8,0.4871358799930229,DARIA-VIKOR/AVG VIKOR
17023,8,0.8830673294959009,AVG TOPSIS/AVG VIKOR
17024,10,0.936573347287633,DARIA-TOPSIS/DARIA-VIKOR
17025,10,0.18225623582766437,DARIA-TOPSIS/AVG TOPSIS
17026,10,0.10869091226234084,DARIA-VIKOR/AVG VIKOR
17027,10,0.9065279958137101,AVG TOPSIS/AVG VIKOR
17028,16,0.8337039944182801,DARIA-TOPSIS/DARIA-VIKOR
17029,16,0.24707831850688988,DARIA-TOPSIS/AVG TOPSIS
17030,16,0.1925257282400139,DARIA-VIKOR/AVG VIKOR
17031,16,0.8986132914704343,AVG TOPSIS/AVG VIKOR
17032,24,0.8671725100296529,DARIA-TOPSIS/DARIA-VIKOR
17033,24,0.18515611372754226,DARIA-TOPSIS/AVG TOPSIS
17034,24,0.17327315541601251,DARIA-VIKOR/AVG VIKOR
17035,24,0.8382173382173382,AVG TOPSIS/AVG VIKOR
17036,32,0.7119527298098727,DARIA-TOPSIS/DARIA-VIKOR
17037,32,0.18803418803418803,DARIA-TOPSIS/AVG TOPSIS
17038,32,0.1597113204256061,DARIA-VIKOR/AVG VIKOR
17039,32,0.7790205825920111,AVG TOPSIS/AVG VIKOR
17040,6,0.9222483865341008,DARIA-TOPSIS/DARIA-VIKOR
17041,6,0.260727367870225,DARIA-TOPSIS/AVG TOPSIS
17042,6,0.21251962323390894,DARIA-VIKOR/AVG VIKOR
17043,6,0.9246467817896389,AVG TOPSIS/AVG VIKOR
17044,8,0.8791644863073435,DARIA-TOPSIS/DARIA-VIKOR
17045,8,0.2690563404849119,DARIA-TOPSIS/AVG TOPSIS
17046,8,0.09687336473050756,DARIA-VIKOR/AVG VIKOR
17047,8,0.9460143031571603,AVG TOPSIS/AVG VIKOR
17048,10,0.7742019884877027,DARIA-TOPSIS/DARIA-VIKOR
17049,10,-0.022523111808826046,DARIA-TOPSIS/AVG TOPSIS
17050,10,-0.1272021629164486,DARIA-VIKOR/AVG VIKOR
17051,10,0.9527516134658992,AVG TOPSIS/AVG VIKOR
17052,16,0.9582243153671726,DARIA-TOPSIS/DARIA-VIKOR
17053,16,0.22193877551020413,DARIA-TOPSIS/AVG TOPSIS
17054,16,0.08708355136926571,DARIA-VIKOR/AVG VIKOR
17055,16,0.8743022850165707,AVG TOPSIS/AVG VIKOR
17056,24,0.7929312750741322,DARIA-TOPSIS/DARIA-VIKOR
17057,24,0.3015436944008373,DARIA-TOPSIS/AVG TOPSIS
17058,24,0.211473050758765,DARIA-VIKOR/AVG VIKOR
17059,24,0.8561616954474097,AVG TOPSIS/AVG VIKOR
17060,32,0.6092360020931449,DARIA-TOPSIS/DARIA-VIKOR
17061,32,0.29328013256584684,DARIA-TOPSIS/AVG TOPSIS
17062,32,0.06268533054247338,DARIA-VIKOR/AVG VIKOR
17063,32,0.8400052328623757,AVG TOPSIS/AVG VIKOR
17064,6,0.9067896389324961,DARIA-TOPSIS/DARIA-VIKOR
17065,6,0.259135705564277,DARIA-TOPSIS/AVG TOPSIS
17066,6,0.44778039420896565,DARIA-VIKOR/AVG VIKOR
17067,6,0.8996816675388104,AVG TOPSIS/AVG VIKOR
17068,8,0.8256584685156114,DARIA-TOPSIS/DARIA-VIKOR
17069,8,0.3327882435025292,DARIA-TOPSIS/AVG TOPSIS
17070,8,0.3496206174777603,DARIA-VIKOR/AVG VIKOR
17071,8,0.8929007500436071,AVG TOPSIS/AVG VIKOR
17072,10,0.8744331065759637,DARIA-TOPSIS/DARIA-VIKOR
17073,10,-0.22350863422292,DARIA-TOPSIS/AVG TOPSIS
17074,10,-0.024092970521542023,DARIA-VIKOR/AVG VIKOR
17075,10,0.8703122274550846,AVG TOPSIS/AVG VIKOR
17076,16,0.8913963021105878,DARIA-TOPSIS/DARIA-VIKOR
17077,16,0.0593929879644165,DARIA-TOPSIS/AVG TOPSIS
17078,16,0.17362201290772716,DARIA-VIKOR/AVG VIKOR
17079,16,0.8527167277167277,AVG TOPSIS/AVG VIKOR
17080,24,0.695839874411303,DARIA-TOPSIS/DARIA-VIKOR
17081,24,0.0593929879644165,DARIA-TOPSIS/AVG TOPSIS
17082,24,0.0012646084074655617,DARIA-VIKOR/AVG VIKOR
17083,24,0.9090136054421769,AVG TOPSIS/AVG VIKOR
17084,32,0.6962977498691785,DARIA-TOPSIS/DARIA-VIKOR
17085,32,0.183390022675737,DARIA-TOPSIS/AVG TOPSIS
17086,32,0.08243938601081457,DARIA-VIKOR/AVG VIKOR
17087,32,0.9374890982033839,AVG TOPSIS/AVG VIKOR
17088,6,0.9555642769928484,DARIA-TOPSIS/DARIA-VIKOR
17089,6,0.5495813710099424,DARIA-TOPSIS/AVG TOPSIS
17090,6,0.5493415314843886,DARIA-VIKOR/AVG VIKOR
17091,6,0.9007718472004186,AVG TOPSIS/AVG VIKOR
17092,8,0.9037807430664574,DARIA-TOPSIS/DARIA-VIKOR
17093,8,-0.006061398918541849,DARIA-TOPSIS/AVG TOPSIS
17094,8,0.07007674864817726,DARIA-VIKOR/AVG VIKOR
17095,8,0.9081196581196581,AVG TOPSIS/AVG VIKOR
17096,10,0.8042037327751613,DARIA-TOPSIS/DARIA-VIKOR
17097,10,0.22817460317460314,DARIA-TOPSIS/AVG TOPSIS
17098,10,0.01388888888888884,DARIA-VIKOR/AVG VIKOR
17099,10,0.9607971393685679,AVG TOPSIS/AVG VIKOR
17100,16,0.7901840223268795,DARIA-TOPSIS/DARIA-VIKOR
17101,16,0.1362288505145648,DARIA-TOPSIS/AVG TOPSIS
17102,16,0.39673818245246817,DARIA-VIKOR/AVG VIKOR
17103,16,0.9239490668062097,AVG TOPSIS/AVG VIKOR
17104,24,0.871031746031746,DARIA-TOPSIS/DARIA-VIKOR
17105,24,0.1342229199372057,DARIA-TOPSIS/AVG TOPSIS
17106,24,0.3629862201290772,DARIA-VIKOR/AVG VIKOR
17107,24,0.8818245246816675,AVG TOPSIS/AVG VIKOR
17108,32,0.635465724751439,DARIA-TOPSIS/DARIA-VIKOR
17109,32,0.06615210186638754,DARIA-TOPSIS/AVG TOPSIS
17110,32,-0.08773765916623066,DARIA-VIKOR/AVG VIKOR
17111,32,0.7847985347985348,AVG TOPSIS/AVG VIKOR
17112,6,0.9269579626722484,DARIA-TOPSIS/DARIA-VIKOR
17113,6,0.08767224838653409,DARIA-TOPSIS/AVG TOPSIS
17114,6,0.16219693005407287,DARIA-VIKOR/AVG VIKOR
17115,6,0.8970870399441828,AVG TOPSIS/AVG VIKOR
17116,8,0.9428091749520321,DARIA-TOPSIS/DARIA-VIKOR
17117,8,0.11305163090877379,DARIA-TOPSIS/AVG TOPSIS
17118,8,0.32910343624629335,DARIA-VIKOR/AVG VIKOR
17119,8,0.9672728065585209,AVG TOPSIS/AVG VIKOR
17120,10,0.521585557299843,DARIA-TOPSIS/DARIA-VIKOR
17121,10,0.10197540554683415,DARIA-TOPSIS/AVG TOPSIS
17122,10,0.6492673992673993,DARIA-VIKOR/AVG VIKOR
17123,10,0.8651011686725972,AVG TOPSIS/AVG VIKOR
17124,16,0.9169065061922205,DARIA-TOPSIS/DARIA-VIKOR
17125,16,-0.040511076225361986,DARIA-TOPSIS/AVG TOPSIS
17126,16,0.03015436944008376,DARIA-VIKOR/AVG VIKOR
17127,16,0.9336298622012907,AVG TOPSIS/AVG VIKOR
17128,24,0.916056166056166,DARIA-TOPSIS/DARIA-VIKOR
17129,24,0.2637362637362637,DARIA-TOPSIS/AVG TOPSIS
17130,24,0.2259070294784581,DARIA-VIKOR/AVG VIKOR
17131,24,0.73146694575266,AVG TOPSIS/AVG VIKOR
17132,32,0.6563971742543171,DARIA-TOPSIS/DARIA-VIKOR
17133,32,-0.06527995813710108,DARIA-TOPSIS/AVG TOPSIS
17134,32,0.324546485260771,DARIA-VIKOR/AVG VIKOR
17135,32,0.9295961974533403,AVG TOPSIS/AVG VIKOR
17136,6,0.9672510029652887,DARIA-TOPSIS/DARIA-VIKOR
17137,6,0.18986568986568986,DARIA-TOPSIS/AVG TOPSIS
17138,6,0.3299537763823478,DARIA-VIKOR/AVG VIKOR
17139,6,0.9317329495900925,AVG TOPSIS/AVG VIKOR
17140,8,0.8041383219954649,DARIA-TOPSIS/DARIA-VIKOR
17141,8,0.29890545961974535,DARIA-TOPSIS/AVG TOPSIS
17142,8,0.19254753183324613,DARIA-VIKOR/AVG VIKOR
17143,8,0.8993982208267922,AVG TOPSIS/AVG VIKOR
17144,10,0.9036935286935287,DARIA-TOPSIS/DARIA-VIKOR
17145,10,0.0966117216117216,DARIA-TOPSIS/AVG TOPSIS
17146,10,-0.023308041165184035,DARIA-VIKOR/AVG VIKOR
17147,10,0.8939691261119833,AVG TOPSIS/AVG VIKOR
17148,16,0.8948194662480377,DARIA-TOPSIS/DARIA-VIKOR
17149,16,-0.07539682539682535,DARIA-TOPSIS/AVG TOPSIS
17150,16,-0.02684022326879476,DARIA-VIKOR/AVG VIKOR
17151,16,0.9565454386882958,AVG TOPSIS/AVG VIKOR
17152,24,0.8341836734693877,DARIA-TOPSIS/DARIA-VIKOR
17153,24,0.1053331589045875,DARIA-TOPSIS/AVG TOPSIS
17154,24,-0.008067329495900832,DARIA-VIKOR/AVG VIKOR
17155,24,0.8692002442002442,AVG TOPSIS/AVG VIKOR
17156,32,0.9489141810570382,DARIA-TOPSIS/DARIA-VIKOR
17157,32,0.23909820338391763,DARIA-TOPSIS/AVG TOPSIS
17158,32,0.18596284667713237,DARIA-VIKOR/AVG VIKOR
17159,32,0.9344365951508808,AVG TOPSIS/AVG VIKOR
17160,6,0.9371620443049015,DARIA-TOPSIS/DARIA-VIKOR
17161,6,0.26792255363683937,DARIA-TOPSIS/AVG TOPSIS
17162,6,0.2145909645909646,DARIA-VIKOR/AVG VIKOR
17163,6,0.9508983080411652,AVG TOPSIS/AVG VIKOR
17164,8,0.7562140240711669,DARIA-TOPSIS/DARIA-VIKOR
17165,8,-0.12785627071341366,DARIA-TOPSIS/AVG TOPSIS
17166,8,-0.29319291819291826,DARIA-VIKOR/AVG VIKOR
17167,8,0.9394514215942787,AVG TOPSIS/AVG VIKOR
17168,10,0.8803636839351126,DARIA-TOPSIS/DARIA-VIKOR
17169,10,0.5028998778998779,DARIA-TOPSIS/AVG TOPSIS
17170,10,0.43766352694924127,DARIA-VIKOR/AVG VIKOR
17171,10,0.9150313971742543,AVG TOPSIS/AVG VIKOR
17172,16,0.8407683586255015,DARIA-TOPSIS/DARIA-VIKOR
17173,16,-0.09303593232164653,DARIA-TOPSIS/AVG TOPSIS
17174,16,0.072039072039072,DARIA-VIKOR/AVG VIKOR
17175,16,0.8793171114599686,AVG TOPSIS/AVG VIKOR
17176,24,0.8094802023373452,DARIA-TOPSIS/DARIA-VIKOR
17177,24,0.06538897610326178,DARIA-TOPSIS/AVG TOPSIS
17178,24,-0.40746555032269316,DARIA-VIKOR/AVG VIKOR
17179,24,0.8361023896738182,AVG TOPSIS/AVG VIKOR
17180,32,0.7692743764172336,DARIA-TOPSIS/DARIA-VIKOR
17181,32,0.21786150357578926,DARIA-TOPSIS/AVG TOPSIS
17182,32,0.18757631257631258,DARIA-VIKOR/AVG VIKOR
17183,32,0.916841095412524,AVG TOPSIS/AVG VIKOR
17184,6,0.7884397348683063,DARIA-TOPSIS/DARIA-VIKOR
17185,6,0.35539856968428396,DARIA-TOPSIS/AVG TOPSIS
17186,6,0.23994854351997208,DARIA-VIKOR/AVG VIKOR
17187,6,0.9176478283621141,AVG TOPSIS/AVG VIKOR
17188,8,0.8742586778301065,DARIA-TOPSIS/DARIA-VIKOR
17189,8,0.3333551369265655,DARIA-TOPSIS/AVG TOPSIS
17190,8,0.22806558520844233,DARIA-VIKOR/AVG VIKOR
17191,8,0.9433978719693006,AVG TOPSIS/AVG VIKOR
17192,10,0.8785539856968428,DARIA-TOPSIS/DARIA-VIKOR
17193,10,-0.2695578231292517,DARIA-TOPSIS/AVG TOPSIS
17194,10,-0.03185504971219255,DARIA-VIKOR/AVG VIKOR
17195,10,0.9049799406942264,AVG TOPSIS/AVG VIKOR
17196,16,0.7246424210709925,DARIA-TOPSIS/DARIA-VIKOR
17197,16,0.47427175998604565,DARIA-TOPSIS/AVG TOPSIS
17198,16,-0.027886795743938597,DARIA-VIKOR/AVG VIKOR
17199,16,0.7970085470085471,AVG TOPSIS/AVG VIKOR
17200,24,0.7995595674167103,DARIA-TOPSIS/DARIA-VIKOR
17201,24,0.0754404325832897,DARIA-TOPSIS/AVG TOPSIS
17202,24,0.4161433804290947,DARIA-VIKOR/AVG VIKOR
17203,24,0.8664093842665271,AVG TOPSIS/AVG VIKOR
17204,32,0.8884746206174777,DARIA-TOPSIS/DARIA-VIKOR
17205,32,0.35409035409035405,DARIA-TOPSIS/AVG TOPSIS
17206,32,0.28115733472876325,DARIA-VIKOR/AVG VIKOR
17207,32,0.845347113204256,AVG TOPSIS/AVG VIKOR
17208,6,0.7439604046746904,DARIA-TOPSIS/DARIA-VIKOR
17209,6,0.14298796441653583,DARIA-TOPSIS/AVG TOPSIS
17210,6,-0.05221960579103446,DARIA-VIKOR/AVG VIKOR
17211,6,0.9387100994243851,AVG TOPSIS/AVG VIKOR
17212,8,0.8909384266527124,DARIA-TOPSIS/DARIA-VIKOR
17213,8,-0.19647217861503585,DARIA-TOPSIS/AVG TOPSIS
17214,8,-0.19865253793825222,DARIA-VIKOR/AVG VIKOR
17215,8,0.9529260422117565,AVG TOPSIS/AVG VIKOR
17216,10,0.8569684283969998,DARIA-TOPSIS/DARIA-VIKOR
17217,10,-0.35932321646607357,DARIA-TOPSIS/AVG TOPSIS
17218,10,-0.28065585208442356,DARIA-VIKOR/AVG VIKOR
17219,10,0.9005974184545613,AVG TOPSIS/AVG VIKOR
